X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-122.3125759,47.30295773,486,351253,0,350,Cafe Teamore,Cafe Teamore,33304 PACIFIC HWY S 301,98003
-122.3399474,47.6133693,487,350414,0,350,Assaggio Ristorante,Assaggio Ristorante,2010 4TH AVE,98121
-121.9263613,47.5247246,488,902082,88939,902,Preston Bicycle Repair,Preston Bicycle Repair,8428 Preston-Fall City Rd,98050
-122.2006603,47.61112878,489,902085,117619,902,Sports Authority-Bellevue Way,Sports Authority,44 Bellevue Way NE,98004
-122.3845461,47.56503679,490,1000,464131,662,Seattle Lutheran High School,Seattle Lutheran,4100 SW Genesee St,98116
-122.2237518,47.57264746,491,6600342,194254,665,Mot Office Building,Mot,4120 86th Ave SE,98040
-122.231107,47.57163325,492,559,192040,660,West Mercer Elementary School,West Mercer,4141 81st Ave SE,98040
-122.3850193,47.5654197,493,994,470501,660,Holy Rosary School,Holy Rosary,4142 42nd Ave SW,98116
-122.3535278,47.71391707,494,1130,12392,660,Christ the King School,Christ the King,415 N 117th St,98133
-122.2231161,47.57159959,495,6600343,189376,664,Crest Learning Center,Crest Learning Center,4150 86th Ave SE,98040
-122.2351369,47.38449257,496,6600671,891662,663,Green River College - Kent Campus,GRC,417 Ramsay Way ,98032
-121.9875102,47.22310531,497,6600382,392659,661,Thunder Mountain Middle School,Thunder Mountain,42018 264th Ave SE,98022
-122.279109,47.55066015,498,1041,481274,660,St. Edward School,St. Edward,4212 S Mead St,98118
-122.0375594,47.6467227,499,654,12138,660,Louisa May Alcott School,Louisa May Alcott,4213 228th Ave NE,98053
-122.1016322,47.56879431,500,231,2409,660,Sunset Elementary School,Sunset,4229 W Lake Sammamish Pkwy SE,98008
-122.2799956,47.47466049,501,1272,21155,662,Foster High School,Foster,4242 S 144th St,98168
-122.2789737,47.34422985,502,15,27,662,Thomas Jefferson High School,Thomas Jefferson,4248 S 288th St,98001
-122.1378698,47.57016654,503,174,97,660,Eastgate Elementary School,Eastgate,4255 153rd Ave SE,98006
-122.2010298,47.69005515,504,467,8626,661,Kirkland Middle School,Kirkland,430 18th Ave,98033
-122.037759,47.64868374,505,6600691,1008082,664,Tesla STEM High School,Tesla STEM,4301 228th Ave NE,98053
-122.3884974,47.54025224,506,1164,483969,660,Gatewood Elementary School,Gatewood,4320 SW Myrtle St,98136
-122.3280251,47.43697166,507,6600459,132,664,Big Picture Schools,Big Picture,440 S 186th St,98148
-122.3390455,47.7517693,508,1146,0,600,Meridian Park,Meridian Park,N 167th St & Wallingford Ave N,98133
-121.7338218,47.46947535,509,6600547,24368,665,Camp Waskowitz,Camp Waskowitz,45505 SE 150th St,98045
-122.2749571,47.4748288,510,2325,21156,661,Showalter Middle School,Showalter,4628 S 144th St,98168
-122.1174053,47.56193807,511,347,100,660,Cougar Ridge Elementary School,Cougar Ridge,4630 167th Ave SE,98006
-122.2740862,47.47434082,512,6600240,21157,665,Administration Center-Tukwila,Admin,4640 S 144th St,98168
-122.3315221,47.66346761,513,2193,334273,660,The Meridian School,Meridian,4649 Sunnyside Ave N,98103
-121.7147425,47.47362797,514,6600677,24465,661,Twin Falls Middle School,Twin Falls,46910 SE Middle Fork Rd,98045
-122.1558777,47.55911705,515,6600353,242530,661,Forest Ridge School of the Sacred Heart,Forest Ridge,4800 139th Ave SE,98006
-122.2719953,47.52390926,516,6600334,525468,660,South Shore K-8 School,South Shore,4800 S Henderson St,98118
-122.3367954,47.66391362,517,854,12407,660,St. Benedict School,St. Benedict,4811 Wallingford Ave N,98103
-122.3483486,47.66479154,518,6600664,325960,660,KapKa Cooperative School,KapKa Coop,4918 Linden Ave N,98103
-122.3188959,47.5581263,519,913,499517,660,Maple Elementary School,Maple,4925 Corson Ave S,98108
-121.9112077,47.65151193,520,269,157,660,Carnation School,Carnation,4950 Tolt Ave,98014
-122.1621603,47.28078285,521,19,787661,662,Auburn Adventist Academy High School,Auburn Adventist,5000 Auburn Way S,98092
-122.273454,47.66372576,522,880,12406,660,Villa Academy School,Villa Academy,5001 NE 50th St,98105
-122.2200377,47.55778765,523,2133,185598,662,Northwest Yeshiva High School,NW Yeshiva,5017 90th Ave SE,98040
-122.1492275,47.6147943,524,203,114407,661,Odle Middle School,Odle,502 143rd Ave NE,98007
-122.222677,47.31064701,525,6600629,37,665,Auburn Adminstrative Annex,Admin Annex,502 4th St NE,98002
-122.1264256,47.55700464,526,6600354,243456,661,Hillside Student Community School,Hillside ,5027 159th Pl SE,98006
-122.2230418,47.2940183,527,50,48,660,Holy Family Catholic School,Holy Family Catholic,505 17th St SE,98002
-122.2685498,47.54578988,528,1026,495696,660,Graham Hill Elementary School,Graham Hill,5149 S Graham St,98118
-122.018688,47.364183,529,350082,0,350,Afc Sushi @ Fred Meyer #682,Afc Sushi @ Fred Meyer #682,26520 MAPLE VALLEY BLK DIAMOND RD,98038
-122.3587102,47.69170219,530,350083,0,350,Afc Sushi @ Fred Meyer 122,Afc Sushi@ Fred Meyer #122,100 NW 85TH ST,98117
-122.0935268,47.70207435,531,350088,0,350,Afc Sushi @ Pcc Redmond 12,Afc Sushi @ Pcc Redmond 12,11435 AVONDALE RD NE,98052
-122.3778316,47.64933709,532,350091,0,350,Afc Sushi @ Qfc #811,Afc Sushi @ Qfc #811,1600 W DRAVUS ST,98119
-122.0603729,47.54659112,533,350093,0,350,Afc Sushi @ Qfc #821,Afc Sushi @ Qfc #821,1540 NW GILMAN BL,98027
-122.1911424,47.71226504,534,350094,0,350,Afc Sushi @ Qfc #828,Afc Sushi @ Qfc #828,11224 NE 124TH ST,98034
-121.7806598,47.49313728,535,350095,0,350,Afc Sushi @ Qfc #829,Afc Sushi @ Qfc #829,460 E NORTH BEND WAY,98045
-122.2433877,47.72914934,536,350097,0,350,Afc Sushi @ Qfc #838,Afc Sushi @ Qfc #838,14130 JUANITA DR NE,98034
-122.3131357,47.62049422,537,350123,0,350,Afc Sushi @ Safeway ; #1551,Afc Sushi (Safeway #1551),1410 E JOHN ST,98112
-122.2054128,47.61835785,538,350126,0,350,Afc Sushi @Qfc #808,Afc Sushi @Qfc #808,10116 NE 8TH ST,98004
-122.3333,47.59389,539,350155,0,350,Al'S Gourmet - Dteh034 / 1029 Occidental,Al'S Gourmet Sausage Dteh - 034,170 KING ST,98104
-122.2165118,47.48362267,540,350158,0,350,Al-Madina Grocery,Al-Madina Grocery,81 S TOBIN ST,98057
-122.1766411,47.61789193,541,350165,0,350,Alano Club Eastside,Alano Club Eastside,12302 NE 8TH ST,98005
-122.2270043,47.27283613,542,350185,0,350,Albertson'S #483 (Bakery),Albertsons #483,4010 A ST SE,98002
-122.3308116,47.61720862,543,350211,0,350,Alfi'S Food & Deli,Alfi'S Food & Deli,1830 MINOR AVE,98101
-122.3354241,47.46566165,544,350212,0,350,Alfurat Market,Alfurat Market,137 SW 153RD ST,98166
-122.4128921,47.57821422,545,350225,0,350,Alki Urban Market,Alki Urban Market,2820 ALKI AVE SW,98116
-122.3347957,47.64533406,546,843,0,600,Gas Works Park,Gas Works Park,NE Northlake Way & Meridian Ave,98103
-122.1749584,47.5362927,547,6005108,0,600,Donegal Park,Donegal Park,123 Ave SE and SE 74th,98056
-122.4605765,47.43240443,548,2637,0,62,King County District Court Vashon,KC District Court Vashon,19021 99th Ave SW,98070
-122.3777182,47.62822808,549,2153,0,630,Pier 89,Pier 89,1000 16th W,98119
-122.2781214,47.32681285,550,10,20,661,Kilo Middle School,Kilo,4400 S 308th St,98001
-122.3372978,47.61188877,551,351282,0,350,Cajun & Grill Of Westlake Center,Cajun & Grill Of Westlake Center,400 PINE ST,98101
-122.283115,47.53931314,552,351283,0,350,Cajun Crawfish,Cajun Crawfish,6951 M L KING JR WAY S #103,98118
-122.32536,47.59764784,553,351284,0,350,Cake House,Cake House Llc,620 S WELLER ST,98104
-122.295808,47.577649,554,351285,0,350,Cake Noir,Cake Noir,2822 M L KING JR WAY S,98144
-122.1717283,47.48934398,555,351286,0,350,Cakes By Creme De La Creme,Cakes By Creme De La Creme,440 OLYMPIA AVE NE,98056
-122.3258216,47.54563741,556,351287,0,350,Cakes Of Paradise,Cakes Of Paradise,6322 6TH AVE S,98108
-122.143705,47.535592,557,351288,0,350,Calcutta Grill,Calcutta Grill,15500 SIX PENNY LN,98059
-122.3281307,47.61483197,558,351289,0,350,Calf & Kid,Calf & Kid,1531 MELROSE AVE,98122
-122.3350166,47.60867634,559,351296,0,350,Calozzi'S Cheesesteaks,Calozzi'S Cheesesteaks,1306 4th AVE,98101
-122.3030337,47.31395501,560,351871,0,350,Crazy Pho Cajun,Crazy Pho Cajun,32034 23RD AVE S,98003
-122.2954705,47.38885353,561,351872,0,350,Crazy Taco @ 166 N 35Th Street,Crazy Taco,516 15TH AVE E,98112
-122.1672736,47.57673469,562,351873,0,350,Creative Cafes/Simons,Creative Cafes / Simons,12920 SE 38TH ST,98006
-122.1214263,47.66244958,563,351875,0,350,Creative Coffee@Marymoor Dog Park,Creative Coffee Concepts,6046 W LAKE SAMMAMISH PKWY NE,98052
-122.3043007,47.67590419,564,351880,0,350,Crepe Cafe & Wine Bar; The,Crepe Cafe & Wine Bar; The,2118 NE 65TH ST,98115
-122.3134062,47.66143678,565,351881,0,350,Crepe Cravers,Crepe Cravers,4507 UNIVERSITY WAY NE,98105
-122.3221249,47.61023966,566,351882,0,350,Crepe Crazy,Crepe Crazy,1303 MADISON ST,98104
-122.3402129,47.60862959,567,351883,0,350,Crepe De France,Crepe De France,93 PIKE ST #204,98101
-122.1199394,47.66971653,568,351884,0,350,Creperie De Paris,Creperie De Paris,16503 NE 74TH ST,98052
-122.3262956,47.61743451,569,351885,0,350,Crescent Tavern,Crescent Tavern,1413 E OLIVE WAY,98122
-122.2212077,47.44332641,570,351888,0,350,Crimson Cane Cakes,Crimson Cane Cakes,281 SW 41ST ST,98057
-122.1673772,47.53766784,571,3900074,1005598,390,Newcastle Library,Newcastle Lib,12901 Newcastle Way,98059
-122.1957909,47.65166416,572,453,0,600,Central Houghton Park,Central Houghton Park,NE 47th St & 108th Ave NE,98033
-121.9455356,47.42588795,573,6002800,0,600,Taylor Mountain Forest,Taylor Mountain Forest,276th Ave SE and 192nd St or  SE 208th St and 295th Pl SE,98038
-121.9844377,47.37992864,574,6002844,0,600,Landsburg Reach Natural Area,Landsburg Reach Natural Area,SE Summit Landsburg Rd and SE 253rd St,98051
-121.8780441,47.53136613,575,6005383,0,600,Kinsey Park,Kinsey Park,34600 SE Kinsey St,98065
-122.230812,47.30609394,576,570028,0,570,Auburn Surface Lot at Auburn Station P&R,Auburn Surface Lot at Auburn Station P&R,23 A St SW,98001
-122.285878,47.58876139,577,570111,188164,570,Mercer Is United Methodist Church P&R,Mercer Is United Methodist Church P&R,7070 SE 24th St,98040
-122.3254981,47.31498823,578,570123,719530,570,Our Saviour's Baptist Church P&R,Our Saviour's Baptist Church P&R,701 S 320th St,98003
-122.1248743,47.72923731,579,904016,0,904,Hollywood Hill Vineyards,Hollywood Hill Vineyards,14350 160th Place NE,98072
-122.2315677,47.4407003,580,351511,0,350,Chestnut Cafe,Chestnut Cafe,8009 S 180TH ST,98032
-122.3750612,47.69452468,581,351518,0,350,Chevron #207721,Chevron #207721,9000 HOLMAN RD NW,98117
-122.1996938,47.51791803,582,351527,0,350,Chevron Station #1005,Chevron Station #1005,1419 N 30TH ST,98056
-122.2114234,47.7588726,583,351529,0,350,Chevron Station #20-3553,Chevron Station #20-3553,18015 BOTHELL WAY NE,98011
-122.2478244,47.38093531,584,351540,0,350,Chevron/Car Wash,Chevron/Car Wash,1202 W MEEKER ST,98032
-122.2210755,47.31871299,585,351547,0,350,Chicago Willys,Chicago Willy'S,1202 AUBURN WAY N,98002
-122.2282785,47.39533506,586,351572,0,350,Chinaloa,Chinaloa,1225 CENTRAL AVE N,98032
-122.3377703,47.60762383,587,351582,0,350,Chip & Drew'S Filling Station,Chip & Drew'S Filling Station,1301 2ND AVE #150,98101
-122.2621632,47.44926479,588,351585,0,350,Chipotle Mexican Grill #1144,Chipotle Mexican Grill #1144,17250 SOUTHCENTER PKWY,98188
-122.1322014,47.61705009,589,351586,0,350,Chipotle Mexican Grill #1364,Chipotle Mexican Grill #1364,1328 156th AVE NE,98008
-122.3047414,47.31696372,590,351596,0,350,Cho Dang Tofu,Cho Dang Tofu,2200 S 320TH ST B112,98003
-122.2047943,47.75994641,591,350210,0,350,Alexa'S On Main,Alexa'S On Main,10115 MAIN ST,98011
-122.1981272,47.67788114,592,465,37968,150,Kirkland Chamber of Commerce,Kirkland CC,256 Parkplace Center,98033
-122.3759305,47.76971545,593,2441,133198,64,Richmond Beach Post Office,Richmond Beach Post Office,1430 NW Richmond Beach Rd,98177
-122.2563036,47.39159359,594,429,615051,660,Neely-O Brien Elementary School,Neely-O Brien,6300 S 236th St,98032
-122.2532785,47.4924532,595,1306,506131,660,Campbell Hill Elementary School,Campbell Hill,6418 S 124th St,98178
-122.3242946,47.59630111,596,6600708,978954,662,Puget Sound Community School,Puget Sound Comm,660 S Dearborn St,98134
-122.2769098,47.54174378,597,1020,833906,660,Brighton School,Brighton,6725 45th Ave S,98118
-122.25169,47.73705801,598,242,149230,660,Arrowhead Elementary School,Arrowhead,6725 NE Arrowhead Dr,98028
-122.3647947,47.67944634,599,350589,0,350,Barking Dog Alehouse,Barking Dog Alehouse,705 NW 70TH ST,98117
-122.1469727,47.73376458,600,350590,0,350,Barking Frog Restaurant,Barking Frog Restaurant,14580 NE 145TH ST,98072
-122.380145,47.663595,601,350591,0,350,Barnacle,Barnacle,4743 BALLARD AVE NW,98107
-122.3237688,47.70824849,602,350592,0,350,Barnes & Noble #2280,Barnes & Noble,401 NE NORTHGATE WAY 1100,98125
-122.3154525,47.32085965,603,350594,0,350,Barnes & Noble Booksellers #2706,Barnes & Noble Booksellers; Inc.,31325 PACIFIC HWY S,98003
-122.0535995,47.5479783,604,350596,0,350,Barnes & Noble Booksellers; Inc,Barnes & Noble Booksellers; Inc,1530 11TH AVE NW,98027
-122.367805,47.521911,605,350597,0,350,Barnes & Noble Cafe,Barnes & Noble Booksellers; Inc.,2600 SW BARTON ST,98126
-122.131396,47.60355975,606,2020,1000885,390,Lake Hills Library,Lake Hills Lib,15590 Lake Hills Blvd,98007
-122.1626452,47.62721541,607,1528,764444,420,Cellular One,Cellular One,13221 NE 20th St,98005
-122.3575013,47.30005864,608,2391,707870,64,Auburn Twin Lakes Post Office,Auburn Twin Lakes Post Office,1815 SW Campus Dr,98023
-122.3328101,47.69818442,609,1578,836155,63,North Seattle Worksource,North Seattle Worksource,9600 College Way N,98103
-122.3309122,47.60184551,610,6007167,0,600,Prefontaine Place,Prefontaine Place,3rd Ave and Yesler Way,98104
-122.3573358,47.63879961,611,2669,416529,330,Swedish Clinic Queen Anne,Swedish Clinic Queen Anne,2211 Queen Anne Ave N,98109
-121.9631303,47.29534018,612,6002830,0,600,Hanging Gardens Site,Hanging Gardens Site,SE Park St & Boalch Ave SE,0
-122.2032021,47.46255244,613,351643,0,350,Circle Food Store,Circle Food Store,2000 BENSON RD S,98055
-122.0005708,47.20686338,614,351646,0,350,Circle K Store #1452,Circle K Stores Inc,2415 GRIFFIN AVE,98022
-122.1978203,47.61085377,615,351648,0,350,Circle Of Friends,Circle Of Friends Adult Day Health Ctr,121 107TH AVE NE,98004
-122.2995829,47.37300992,616,351649,0,350,Circo Circo Mexican Restaurant,Circo Circo Mexican Restaurant,25440 PACIFIC HWY S 204,98032
-122.3460152,47.62549232,617,351650,0,350,Citizen,Citizen,706 Taylor AVE N,98109
-122.169114,47.48879727,618,351653,0,350,City Cafe,City Cafe,3700 NE 4TH ST #204,98056
-122.3427802,47.62355365,619,351654,0,350,City Catering Company,City Catering Company; Inc.,509 DEXTER AVE N,98109
-122.1424324,47.61014143,620,351656,0,350,City Espresso,City Espresso,106 148TH AVE NE,98007
-122.330054,47.60382934,621,351659,0,350,City Grind Espresso @ 600 4Th Ave / City Hall,City Grind Espresso,600 4TH AVE,98104
-122.2496756,47.26429405,622,351662,0,350,City Of Pacific Community Center,City Of Pacific Community Center,305 MILWAUKEE BL S,98047
-122.1312051,47.68048868,623,351663,0,350,City Of Redmond Senior Center,City Of Redmond Senior Center,8703 160TH AVE NE,98052
-122.2049174,47.76119841,624,2219,175346,61,Bothell Municipal Court,Bothell Municipal Court,10116 NE 183rd St,98011
-122.3331498,47.74870124,625,1145,0,600,McCormick Park in Shoreline,McCormick Park in Shoreline,N 165th St,98133
-122.2048356,47.34213026,626,6002358,0,600,Mary Olson Farm,Mary Olson Farm,NE Woodinville-Duvall Rd and 188th NE,0
-122.2274299,47.4805586,627,668,0,600,Earlington Park,Earlington Park,Thomas Ave SW,98057
-122.2938519,47.50157323,628,2354,734389,360,Red Lion Inn South-Seattle,Red Lion Inn South Seattle,11244 Tukwila Intl Blvd,98168
-122.1081805,47.51799662,629,343,201149,600,Cougar Mountain Community Park,Cougar Mountain Community Park,166th Way SE,98006
-122.1335219,47.52864469,630,6005115,0,600,Gleneagles Park,Gleneagles Park,West Lake Sammamish Pkwy and 182nd Ave SE,0
-122.2425702,47.38309695,631,427,0,600,Milwaukee Playfield,Milwaukee Playfield,W Smith St & Naden Ave,98032
-121.2532337,47.76068416,632,6007578,0,600,Wild Sky Wilderness,Wild Sky Wilderness,340th Ave NE to 564th Ave NE and NE 205th St to SE 80th St,0
-122.0192032,47.28433199,633,60,863883,600,O Grady Park,O'Grady Park,SE Green Valley Rd,98092
-122.2415427,47.38223313,634,6002574,0,600,Uplands Playfield,Uplands Playfield,2161 E Hamlin St,0
-122.3569831,47.76606578,635,351889,0,350,Criscafe,Criscafe,350 N 190TH ST,98133
-122.3517733,47.63293302,636,926,412420,660,John Hay Elementary School,John Hay,201 Garfield St,98109
-122.2867541,47.5610951,637,6007198,920034,600,Rainier Playfield,Rainier Playfield,3700 S Alaska St,98118
-122.3346647,47.61054496,638,1875,438355,60,U S Bank Bldg,U.S. Bank Bldg,1415 5th Ave,98101
-122.2600343,47.51431235,639,1034,0,600,Fred Hutchinson Playground,Fred Hutchinson Playground,S Pilgram St & 59th Ave S,98118
-122.1350766,47.48585367,640,6002952,0,600,Cedar River to Lake Sammamish Trail Site,Cedar River to Lake Sammamish Trail Sit,156th and 128th SE,98055
-122.344274,47.51111656,641,1205,0,600,White Center Heights Park,White Center Heights Park,8th Ave SW & SW 102nd St,98146
-122.3519861,47.51120661,642,6002560,744749,600,Steve Cox Memorial Park,Steve Cox Memorial Park,1321 SW 102nd St,98146
-122.3422849,47.49974275,643,6002869,527656,600,Evergreen Pool Site,Evergreen Pool Site,606 SW 116th St,98146
-122.3282255,47.43776154,644,6007593,0,600,Manhattan School Park,Manhattan School Park,440 S 185th Street,98148
-122.291565,47.60268893,645,6007171,943386,600,Peppis Playground,Peppis Playground,3233 E Spruce St,98122
-122.3242579,47.60032601,646,864,0,600,Kobe Terrace,Kobe Terrace Park,S Main St & 7th Ave S,98104
-122.3254346,47.59860741,647,861,0,600,Hing Hay Park,Hing Hay Park,Maynard Ave S & King St,98104
-122.3105112,47.56747796,648,6007064,0,600,Jefferson Park,Jefferson Park,4165 16th Ave S,98144
-122.3090136,47.552327,649,6007197,0,600,Maple School Ravine,Maple School Ravine,Graham S and S 21st St,98108
-122.3216219,47.54497336,650,6007243,921632,600,Oxbow Park,Oxbow Park,6430 Corson Ave S,98108
-122.3526507,47.29882608,651,6002432,0,600,Saghalie Park,Saghalie Park,Dorffel Dr E and E John St,0
-122.3379912,47.30024756,652,6002976,0,600,BPA Trail Site,BPA Trail Site,Dorffel Dr E and E John St,0
-122.3280103,47.28670608,653,86,0,600,Hylebos Wetlands,Hylebos State Park,411 S 348th St,98003
-122.2867797,47.61810715,654,1063,924116,660,Epiphany School,Epiphany,3611 E Denny Way,98122
-122.3398944,47.65992144,655,6600701,746393,664,Cascadia Elementary School,Cascadia,4400 Interlake Ave N,98103
-122.0255794,47.35160988,656,6600555,665240,660,Glacier Park Elementary School,Glacier Park,23700 SE 280th St,98038
-122.0208944,47.62871949,657,648,12218,660,Christa McAuliffe Elementary School,Christa McAuliffe,23823 NE 22nd St,98074
-122.317507,47.64102413,658,834,759081,662,Seattle Preparatory School,Seattle Prep ,2400 11th Ave E,98102
-122.3289095,47.67635371,659,845,12303,660,Green Lake Elementary School,Green Lake,2400 N 65th St,98103
-122.3029803,47.73642516,660,1241,16168,666,Shoreline Christian School,Shoreline Christian,2400 NE 147th St,98155
-122.2998461,47.59095946,661,1169,452716,660,Thurgood Marshall Elementary School,Thurgood Marshall,2401 S Irving St,98144
-122.1986589,47.4578182,662,669,593856,661,Nelson Middle School,Nelson,2403 Jones Ave S,98055
-122.3042208,47.64063444,663,944,420683,660,Montlake Elementary School,Montlake,2409 22nd Ave E,98112
-122.3008674,47.60834969,664,2352,433942,664,Nova High School,Nova,2410 E Cherry St,98122
-122.1913863,47.63214887,665,114,65,660,Bellevue Montessori School,Bellevue Montessori,2411 112th Ave NE,98004
-122.0172627,47.61867019,666,652,12221,661,Inglewood Middle School,Inglewood,24120 NE 8th St,98074
-122.0470452,47.38386966,667,527,9261,660,Lake Wilderness Elementary School,Lake Wilderness,24216 Witte Rd SE,98038
-122.0151206,47.40760847,668,533,620377,660,Tahoma Elementary School,Tahoma Elementary,24425 SE 216th St,98038
-122.3308452,47.58192371,669,6600703,765619,664,Skills Center High School,Skills Center,2445 3rd Ave S,98134
-122.2821541,47.38054765,670,439,615649,660,Sunnycrest Elementary School,Sunnycrest,24629 42nd Ave S,98032
-122.2519397,47.38032406,671,417,615980,660,Kent Elementary School,Kent,24700 64th Ave S,98032
-122.3241767,47.64228606,672,6600212,837474,664,TOPS K-8 School (The Option Program at Seward),TOPS,2500 Franklin Ave E,98102
-122.1659141,47.5142657,673,715,732782,660,Sierra Heights Elementary School,Sierra Heights,2501 Union Ave NE,98059
-122.0056916,47.5799029,674,2212,2412,661,Beaver Lake Middle School,Beaver Lake,25025 SE 32nd St,98029
-122.2874386,47.39147011,675,570063,991149,570,Kent/Des Moines P&R ,Kent/Des Moines P&R ,23405 Military Road S,98032
-122.2272967,47.32101679,676,570064,985650,570,Auburn P&R,Auburn P&R,101 15th St NE,98002
-122.3237413,47.72602233,677,570067,910530,570,5th Ave NE/NE 133rd St P&R,5th Ave NE/NE 133rd St P&R,5th Ave NE & NE 133rd St,98125
-122.187597,47.67899757,678,570069,0,570,Kirkland Way P&R,Kirkland Way P&R,I-405/NE 85th St,98033
-122.0618356,47.54180881,679,570071,986831,570,Issaquah Transit Center P&R,Issaquah Transit Center P&R,1050 17th Ave NW,98027
-122.3337223,47.4530203,680,570075,596169,570,Burien Church of God P&R,Burien Church of God P&R,16640 1st Ave S,98148
-122.3368438,47.75611941,681,570076,136557,570,Aurora Community Church of the Nazarene P&R,Aurora Community Church P&R,1900 N 175th St,98155
-122.3367371,47.60613909,682,1450,832875,60,Safeco Center,Safeco Ctr,11912 2nd Ave,98101
-122.2245897,47.30732647,683,2347,718216,61,Auburn Municipal Court,Auburn Municipal Court,340 E Main St,98002
-122.4055706,47.63767193,684,6007143,0,600,Eastmont Place,Eastmont Place,Eastmont Way W and Westmont Way W,98199
-122.2041146,47.49865044,685,2388,1027881,690,The Landing,The Landing,828 N 10th Pl,98057
-122.2113908,47.46906845,686,1745,597634,60,One Renton Place,One Renton Place,15 S Grady Way,98057
-122.295428,47.58740596,687,6007055,0,600,Bradner Gardens Park,Bradner Gardens Park,29th Ave S and S Grand St.,98144
-122.3469609,47.7341589,688,2394,0,64,Bitter Lake Post Office,Bitter Lake Post Office,929 N 145 St,98133
-122.3080356,47.56362721,689,923,766335,330,VA Puget Sound Health Care System - Seattle Division,VA PS Health Care - Seattle Division,1660 S Columbian Way,98108
-122.3265633,47.30396788,690,1884,712916,180,Federal Way City Hall,Federal Way CH,33325 8th Ave S,98003
-122.246181,47.59208587,691,2357,0,600,Park on the Lid,Park on the Lid,SE 72nd St & 22nd Ave SE,98040
-122.3128508,47.66111543,692,2046,840541,530,Bartell Drugs-University Ave,Bartell Drugs-University Ave,4344 University Way NE,98105
-122.0476499,47.5422689,693,1913,0,690,The Commons at Issaquah,Commons at Issaquah,NW Gilman Blvd & 7th Ave NE,98027
-122.30024,47.58503579,694,2641,474886,60,Seattle Lighthouse for the Blind,Lighthouse for the Blind,2501 S Plum Street,98144
-122.3557642,47.74762005,695,2762,184049,63,Shoreline CC Worksource,Shoreline Worksource,16101 Greenwood Ave N,98133
-122.3123897,47.32357446,696,352127,0,350,Dollar Tree Store #2487,Dollar Tree Store #2487,31014 PACIFIC HWY S,98003
-122.1992007,47.37211229,697,352129,0,350,Dollar Tree Store #2921,Dollar Tree Store #2921,10432 SE KENT KANGLEY RD,98030
-122.3153689,47.51674085,698,352134,0,350,Dominic'S,Dominic'S,9627 DES MOINES MEMORIAL DR S,98108
-122.345789,47.62589872,699,352136,0,350,Domino'S Pizza #7063,Domino'S Pizza #7063,714 TAYLOR AVE N,98109
-122.3332356,47.48164159,700,352142,0,350,Domino'S Pizza #7135,Domino'S Pizza #7135,13450 1ST AVE S,98168
-122.3550189,47.71992767,701,352153,0,350,Dominos Pizza #7147,Domino'S Pizza #7147,302 N 125TH ST,98133
-122.3870024,47.66839033,702,352157,0,350,Don Lucho'S @ 2407 Nw 80Th Street,Don Lucho'S (Kc248),2315 NW MARKET ST,98107
-122.2385546,47.49056699,703,9010041,1070833,901,Skyway Library Ballot Drop Box,Skyway Library (450),12601 76th Ave S,98178
-122.2901962,47.53893263,704,9010042,480301,901,NewHolly Neighborhood Campus Ballot Drop Box,NewHolly Neighborhood Campus (350),7054 32nd Ave S,98118
-122.3530934,47.50687491,705,9010043,504112,901,White Center Library Ballot Drop Box,White Center Library (530),1409 SW 107th St,98146
-122.3225847,47.5263003,706,9010044,521592,901,South Park Library Ballot Drop Box,South Park Library (470),8604 8th Ave S,98108
-122.2843435,47.56154213,707,9010045,460264,901,Rainier Community Center Ballot Drop Box,Rainier Community Center (380),4600 38th Ave S,98118
-122.3078582,47.49526056,708,9010046,503894,901,Boulevard Park Library Ballot Drop Box,Boulevard Park Library (070),12015 Roseberg Ave S,98168
-122.2707148,47.5244879,709,9010047,1006278,901,Rainier Beach Community Center Ballot Drop Box,Rainier Beach Community Center (370),8825 Rainier Ave S,98118
-122.3022469,47.60775653,710,9010048,451194,901,Garfield Community Center Ballot Drop Box,Garfield Community Center (170),2323 E Cherry St,98122
-122.3980452,47.63348551,711,9010049,925232,901,Magnolia Park Ballot Drop Box,Magnolia Park (310),1461 Magnolia Blvd W,98199
-122.3326161,47.69939038,712,9010050,251998,901,North Seattle College Ballot Drop Box,North Seattle College (360),9600 College Way N,98103
-122.3367807,47.62150569,713,9010051,928430,901,South Lake Union Ballot Drop Box,South Lake Union (465),310 Terry Ave N,98109
-122.3247079,47.7555242,714,9010052,16677,901,Shoreline Library Ballot Drop Box,Shoreline Library (440),345 NE 175th St,98155
-122.387877,47.52086411,715,6007210,0,600,Katharine Colman Triangle,Katharine Colman Triangle,California Ave SW and SW Brace Point Dr,98136
-122.3854857,47.67054873,716,6007107,0,600,Ballard Commons Park,Ballard Commons Park,5701 22nd Ave NW,98107
-122.2440922,47.49199629,717,1314,0,600,Skyway Park,Skyway Park,S 120th Pl & 70th Ave S,98178
-122.3016008,47.6228819,718,6007018,0,600,Prentis I. Frazier Park,Prentis I. Frazier Park,401 24th Ave E,98112
-122.3985398,47.63535318,719,1378,0,600,Magnolia Park,Magnolia Park,Magnolia Blvd W,98199
-122.3409984,47.46061058,720,1250,0,600,Lakeview Park in Burien,Lakeview Park in Burien,SW 158th St & 6th Ave SW,98166
