,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,zipcode,district,grades,grade_num,total_sch,total_student,propcrime_percapita,violcrime_percapita,total_crime_percapita
11694,385000.0,3.0,2.25,7800.0,1.0,0.0,3.0,7.0,1260.0,390.0,98011.0,0.0,0.0,0.0,0.0,0.0,5.604548965795383,0.0,5.604548965795383
11695,456000.0,5.0,2.75,193406.0,1.0,0.0,4.0,7.0,1700.0,1020.0,98092.0,0.0,0.0,0.0,0.0,0.0,215.23883705263447,59.644497014585475,274.88333406721995
11696,637000.0,4.0,2.5,5000.0,1.0,0.0,3.0,8.0,1110.0,600.0,98115.0,0.0,0.0,0.0,0.0,0.0,3.6982479661207934,7.396495932241589,11.094743898362381
11697,485000.0,5.0,1.5,9900.0,1.0,0.0,3.0,7.0,1050.0,370.0,98008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11698,315275.0,3.0,1.75,8040.0,1.0,0.0,3.0,7.0,960.0,480.0,98125.0,0.0,0.0,0.0,0.0,0.0,23.132246335198694,27.758695602238436,50.890941937437134
11699,252500.0,2.0,1.5,8710.0,1.0,0.0,3.0,7.0,1280.0,0.0,98058.0,0.0,0.0,0.0,0.0,0.0,789.7351246089206,188.0321725259335,977.7672971348541
11700,240000.0,2.0,1.0,24319.0,1.0,0.0,3.0,7.0,1320.0,0.0,98027.0,0.0,0.0,0.0,0.0,0.0,318.2653854952511,54.65163185271989,372.917017347971
11701,790000.0,4.0,2.5,12760.0,1.0,0.0,4.0,7.0,1760.0,800.0,98115.0,0.0,0.0,0.0,0.0,0.0,3.6982479661207934,7.396495932241589,11.094743898362381
11702,310000.0,3.0,1.0,7830.0,1.0,0.0,3.0,7.0,1480.0,0.0,98133.0,0.0,0.0,0.0,0.0,0.0,30.14211343357435,54.25580418043383,84.39791761400818
11703,1250000.0,4.0,2.5,20240.0,2.0,0.0,4.0,10.0,2960.0,0.0,98146.0,0.0,0.0,0.0,0.0,0.0,1633.8459198023832,549.1632423552895,2183.0091621576726
11704,425000.0,2.0,1.0,5038.0,1.0,0.0,5.0,7.0,740.0,420.0,98126.0,0.0,0.0,0.0,0.0,0.0,211.4556382241143,99.50853563487732,310.9641738589916
11705,548000.0,3.0,2.5,4099.0,2.0,0.0,3.0,8.0,2110.0,0.0,98072.0,0.0,0.0,0.0,0.0,0.0,273.7991216159113,59.323143016780776,333.12226463269207
11706,379880.0,3.0,2.5,14054.0,1.0,0.0,4.0,7.0,1130.0,520.0,98027.0,0.0,0.0,0.0,0.0,0.0,318.2653854952511,54.65163185271989,372.917017347971
11707,530000.0,3.0,2.5,9906.0,2.0,0.0,3.0,8.0,1950.0,0.0,98074.0,0.0,0.0,0.0,0.0,0.0,34.277996056247986,10.283398816874401,44.56139487312239
11708,695000.0,3.0,2.25,220300.0,1.5,0.0,5.0,8.0,2120.0,480.0,98027.0,0.0,0.0,0.0,0.0,0.0,318.2653854952511,54.65163185271989,372.917017347971
11709,435000.0,3.0,1.0,4000.0,1.5,0.0,3.0,7.0,1270.0,0.0,98126.0,0.0,0.0,0.0,0.0,0.0,211.4556382241143,99.50853563487732,310.9641738589916
11710,540000.0,3.0,1.75,62290.0,1.0,0.0,3.0,7.0,1300.0,0.0,98053.0,0.0,0.0,0.0,0.0,0.0,516.4919935656775,220.0705016062452,736.5624951719227
11711,425000.0,3.0,2.25,10209.0,1.0,0.0,3.0,7.0,1290.0,500.0,98072.0,0.0,0.0,0.0,0.0,0.0,273.7991216159113,59.323143016780776,333.12226463269207
11712,490000.0,3.0,2.5,7266.0,2.0,0.0,3.0,8.0,1930.0,0.0,98125.0,0.0,0.0,0.0,0.0,0.0,23.132246335198694,27.758695602238436,50.890941937437134
11713,220000.0,4.0,1.0,6000.0,1.5,0.0,3.0,6.0,1200.0,0.0,98106.0,0.0,0.0,0.0,0.0,0.0,792.1523798094363,279.3580856332796,1071.510465442716
11714,540000.0,4.0,2.5,3784.0,2.0,0.0,3.0,8.0,2050.0,0.0,98034.0,0.0,0.0,0.0,0.0,0.0,6.585031591030553,2.1950105303435183,8.780042121374072
11715,670000.0,3.0,1.0,6195.0,1.0,0.0,3.0,7.0,1410.0,300.0,98105.0,0.0,0.0,0.0,0.0,0.0,18.06773913393521,23.488060874115767,41.55580000805098
11716,667500.0,3.0,1.75,20423.0,1.0,0.0,3.0,9.0,2130.0,0.0,98004.0,0.0,0.0,0.0,0.0,0.0,5.5140376093757615,8.271056414063642,13.785094023439402
11717,585000.0,3.0,3.5,2197.0,2.0,0.0,3.0,8.0,1260.0,440.0,98116.0,0.0,0.0,0.0,0.0,0.0,10.981204277925787,14.641605703901053,25.62280998182684
11718,225000.0,3.0,1.5,12500.0,1.0,0.0,4.0,6.0,1390.0,0.0,98014.0,0.0,0.0,0.0,0.0,0.0,364.1697540891712,182.0848770445856,546.2546311337568
11719,375000.0,3.0,1.0,9877.0,1.0,0.0,3.0,7.0,1230.0,0.0,98006.0,0.0,0.0,0.0,0.0,0.0,17.938569777820305,10.250611301611604,28.18918107943191
11720,335000.0,3.0,2.0,8847.0,1.0,0.0,4.0,7.0,1490.0,0.0,98177.0,0.0,0.0,0.0,0.0,0.0,14.641437777476597,4.880479259158865,19.52191703663546
11721,680000.0,5.0,3.25,15815.0,2.0,0.0,3.0,8.0,1990.0,450.0,98155.0,0.0,0.0,0.0,0.0,0.0,14.356814151729937,14.356814151729937,28.713628303459874
11722,600000.0,3.0,1.0,4800.0,1.0,0.0,3.0,6.0,970.0,0.0,98112.0,0.0,0.0,0.0,0.0,0.0,4.1572655303280195,16.629062121312078,20.786327651640097
11723,161000.0,4.0,2.0,8043.0,1.0,0.0,3.0,7.0,850.0,850.0,98168.0,0.0,0.0,0.0,0.0,0.0,647.6296302740069,225.02385458673118,872.6534848607381
11724,220000.0,4.0,2.0,8043.0,1.0,0.0,3.0,7.0,850.0,850.0,98168.0,0.0,0.0,0.0,0.0,0.0,647.6296302740069,225.02385458673118,872.6534848607381
11725,420000.0,3.0,1.75,5000.0,1.5,0.0,3.0,8.0,1720.0,0.0,98019.0,0.0,0.0,0.0,0.0,0.0,234.76854088599381,80.95466927103234,315.7232101570262
11726,710000.0,3.0,1.0,2250.0,1.5,0.0,3.0,7.0,1400.0,0.0,98119.0,0.0,0.0,0.0,0.0,0.0,11.318552938098268,18.86425489683045,30.182807834928717
11727,626000.0,4.0,2.5,7221.0,1.0,0.0,4.0,8.0,1570.0,1000.0,98117.0,0.0,0.0,0.0,0.0,0.0,8.647461250942321,11.52994833458976,20.177409585532082
11728,279500.0,3.0,1.5,8040.0,1.0,0.0,4.0,7.0,1200.0,0.0,98146.0,0.0,0.0,0.0,0.0,0.0,1633.8459198023832,549.1632423552895,2183.0091621576726
11729,1610000.0,4.0,3.5,11600.0,2.0,0.0,3.0,11.0,3060.0,1330.0,98040.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100445524503849,8.100445524503849
11730,325000.0,2.0,1.0,5000.0,1.0,0.0,3.0,7.0,1080.0,0.0,98106.0,0.0,0.0,0.0,0.0,0.0,792.1523798094363,279.3580856332796,1071.510465442716
11731,380000.0,4.0,2.25,7980.0,1.0,0.0,4.0,8.0,1860.0,0.0,98058.0,0.0,0.0,0.0,0.0,0.0,789.7351246089206,188.0321725259335,977.7672971348541
11732,470000.0,4.0,2.75,9820.0,1.0,0.0,4.0,8.0,1220.0,930.0,98011.0,0.0,0.0,0.0,0.0,0.0,5.604548965795383,0.0,5.604548965795383
11733,363000.0,4.0,3.0,12142.0,2.0,0.0,3.0,8.0,2250.0,0.0,98058.0,0.0,0.0,0.0,0.0,0.0,789.7351246089206,188.0321725259335,977.7672971348541
11734,245000.0,4.0,2.25,7700.0,2.0,0.0,3.0,7.0,2050.0,0.0,98023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9586023155340844,1.9586023155340844
11735,525000.0,3.0,1.0,3520.0,1.0,0.0,3.0,7.0,1010.0,0.0,98102.0,0.0,0.0,0.0,0.0,0.0,18.146248235957838,47.1802454134904,65.32649364944824
11736,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11737,658500.0,4.0,2.25,5000.0,1.0,0.0,3.0,7.0,1400.0,500.0,98199.0,0.0,0.0,0.0,0.0,0.0,0.0,4.630769527850908,4.630769527850908
11738,680000.0,2.0,1.0,8442.0,1.0,0.0,4.0,7.0,920.0,100.0,98136.0,0.0,0.0,0.0,0.0,0.0,6.126509104697077,6.126509104697077,12.253018209394154
11739,835000.0,4.0,2.0,16025.0,2.0,0.0,4.0,10.0,3390.0,0.0,98077.0,0.0,0.0,0.0,0.0,0.0,477.48017002472,141.75192547608876,619.2320955008088
11740,595000.0,4.0,2.5,2175.0,2.0,0.0,3.0,8.0,1680.0,310.0,98107.0,0.0,0.0,0.0,0.0,0.0,0.0,13.470219499920795,13.470219499920795
11741,198900.0,2.0,1.0,18700.0,1.0,0.0,4.0,7.0,1210.0,0.0,98042.0,0.0,0.0,0.0,0.0,0.0,268.5737792314582,93.59389276247785,362.1676719939361
11742,500000.0,3.0,3.5,4368.0,2.0,0.0,3.0,8.0,1610.0,540.0,98074.0,0.0,0.0,0.0,0.0,0.0,34.277996056247986,10.283398816874401,44.56139487312239
11743,575000.0,4.0,1.75,8100.0,1.0,0.0,4.0,9.0,1620.0,820.0,98177.0,0.0,0.0,0.0,0.0,0.0,14.641437777476597,4.880479259158865,19.52191703663546
11744,324950.0,2.0,1.5,1516.0,3.0,0.0,3.0,8.0,1230.0,0.0,98125.0,0.0,0.0,0.0,0.0,0.0,23.132246335198694,27.758695602238436,50.890941937437134
11745,259000.0,3.0,2.5,7980.0,2.0,0.0,4.0,7.0,2740.0,0.0,98168.0,0.0,0.0,0.0,0.0,0.0,647.6296302740069,225.02385458673118,872.6534848607381
11746,551000.0,2.0,2.0,9604.0,1.0,0.0,3.0,9.0,2260.0,0.0,98011.0,0.0,0.0,0.0,0.0,0.0,5.604548965795383,0.0,5.604548965795383
11747,488000.0,2.0,1.5,5125.0,1.0,0.0,3.0,7.0,1000.0,0.0,98103.0,0.0,0.0,0.0,0.0,0.0,7.368066028186903,29.472264112747613,36.84033014093452
11748,635000.0,4.0,2.25,46173.0,2.0,0.0,4.0,8.0,2350.0,0.0,98053.0,0.0,0.0,0.0,0.0,0.0,516.4919935656775,220.0705016062452,736.5624951719227
11749,395000.0,3.0,2.5,8938.0,2.0,0.0,3.0,9.0,2300.0,0.0,98031.0,0.0,0.0,0.0,0.0,0.0,10.228578033310388,12.785722541637984,23.014300574948372
11750,675000.0,4.0,3.0,5000.0,1.5,0.0,5.0,7.0,1710.0,1070.0,98116.0,0.0,0.0,0.0,0.0,0.0,10.981204277925787,14.641605703901053,25.62280998182684
11751,402000.0,3.0,1.0,6825.0,1.0,0.0,3.0,7.0,1200.0,0.0,98133.0,0.0,0.0,0.0,0.0,0.0,30.14211343357435,54.25580418043383,84.39791761400818
11752,825000.0,3.0,2.75,24192.0,2.0,0.0,4.0,10.0,3040.0,0.0,98034.0,0.0,0.0,0.0,0.0,0.0,6.585031591030553,2.1950105303435183,8.780042121374072
11753,579000.0,3.0,2.75,223027.0,1.0,0.0,3.0,8.0,1330.0,1330.0,98038.0,0.0,0.0,0.0,0.0,0.0,257.41397001283934,123.11102913657534,380.52499914941467
11754,455000.0,5.0,2.0,3000.0,2.0,0.0,3.0,6.0,1510.0,0.0,98122.0,0.0,0.0,0.0,0.0,0.0,17.69885856742563,26.54828785113844,44.24714641856407
11755,265000.0,3.0,2.5,6527.0,2.0,0.0,3.0,8.0,1780.0,0.0,98092.0,0.0,0.0,0.0,0.0,0.0,215.23883705263447,59.644497014585475,274.88333406721995
11756,713500.0,5.0,2.75,9163.0,1.0,0.0,4.0,8.0,1520.0,1400.0,98006.0,0.0,0.0,0.0,0.0,0.0,17.938569777820305,10.250611301611604,28.18918107943191
11757,240000.0,3.0,1.0,12670.0,1.0,0.0,4.0,7.0,1550.0,0.0,98056.0,0.0,0.0,0.0,0.0,0.0,16.286731601503636,8.143365800751818,24.430097402255456
11758,570000.0,4.0,3.0,217800.0,2.5,0.0,3.0,9.0,2710.0,0.0,98022.0,0.0,0.0,0.0,0.0,0.0,341.67568091801775,113.89189363933924,455.567574557357
11759,243800.0,3.0,1.0,27760.0,1.0,0.0,4.0,6.0,1140.0,0.0,98027.0,0.0,0.0,0.0,0.0,0.0,318.2653854952511,54.65163185271989,372.917017347971
11760,543000.0,2.0,1.0,3864.0,1.0,0.0,4.0,8.0,940.0,0.0,98103.0,0.0,0.0,0.0,0.0,0.0,7.368066028186903,29.472264112747613,36.84033014093452
11761,1010000.0,3.0,2.25,7500.0,2.0,0.0,3.0,10.0,2160.0,0.0,98112.0,0.0,0.0,0.0,0.0,0.0,4.1572655303280195,16.629062121312078,20.786327651640097
11762,625000.0,4.0,2.25,17008.0,2.0,0.0,4.0,8.0,2470.0,0.0,98075.0,0.0,0.0,0.0,0.0,0.0,20.278386557473773,0.0,20.278386557473773
11763,459950.0,4.0,2.5,6567.0,2.0,0.0,3.0,9.0,2800.0,0.0,98038.0,0.0,0.0,0.0,0.0,0.0,257.41397001283934,123.11102913657534,380.52499914941467
11764,150000.0,4.0,2.0,7254.0,1.0,0.0,3.0,6.0,1460.0,0.0,98178.0,0.0,0.0,0.0,0.0,0.0,1312.8919047607326,716.1228571422178,2029.0147619029503
11765,683500.0,3.0,1.5,5756.0,1.5,0.0,3.0,7.0,1640.0,180.0,98119.0,0.0,0.0,0.0,0.0,0.0,11.318552938098268,18.86425489683045,30.182807834928717
11766,255000.0,2.0,1.0,9967.0,1.0,0.0,3.0,6.0,940.0,380.0,98108.0,0.0,0.0,0.0,0.0,0.0,256.55847332709567,106.57044276663977,363.1289160937354
11767,279000.0,3.0,2.5,7779.0,2.0,0.0,3.0,7.0,1920.0,0.0,98031.0,0.0,0.0,0.0,0.0,0.0,10.228578033310388,12.785722541637984,23.014300574948372
11768,910000.0,5.0,3.0,5096.0,2.0,0.0,3.0,10.0,2640.0,0.0,98115.0,0.0,0.0,0.0,0.0,0.0,3.6982479661207934,7.396495932241589,11.094743898362381
11769,699000.0,4.0,2.5,7945.0,2.0,0.0,3.0,9.0,2650.0,0.0,98125.0,0.0,0.0,0.0,0.0,0.0,23.132246335198694,27.758695602238436,50.890941937437134
11770,1650000.0,4.0,3.25,13530.0,1.0,0.0,3.0,9.0,2570.0,1070.0,98039.0,0.0,0.0,0.0,0.0,0.0,,,
11771,248000.0,3.0,1.0,8800.0,1.0,0.0,4.0,6.0,1090.0,330.0,98030.0,0.0,0.0,0.0,0.0,0.0,8.129690018171482,8.129690018171482,16.259380036342964
11772,685000.0,4.0,1.0,15239.0,1.5,1.0,3.0,6.0,1370.0,180.0,98166.0,0.0,0.0,0.0,0.0,0.0,36.45145288428728,54.67717932643093,91.12863221071821
11773,316000.0,2.0,1.0,5040.0,1.0,0.0,3.0,6.0,730.0,0.0,98126.0,0.0,0.0,0.0,0.0,0.0,211.4556382241143,99.50853563487732,310.9641738589916
11774,410000.0,2.0,1.0,7540.0,1.0,0.0,3.0,7.0,1010.0,1010.0,98118.0,0.0,0.0,0.0,0.0,0.0,32.61598151293552,59.116466492195634,91.73244800513115
11775,559000.0,2.0,1.0,6400.0,1.0,0.0,4.0,7.0,1060.0,180.0,98126.0,0.0,0.0,0.0,0.0,0.0,211.4556382241143,99.50853563487732,310.9641738589916
11776,575000.0,3.0,2.25,100188.0,2.0,0.0,4.0,8.0,1580.0,1100.0,98027.0,0.0,0.0,0.0,0.0,0.0,318.2653854952511,54.65163185271989,372.917017347971
11777,602000.0,3.0,2.5,3804.0,2.0,0.0,3.0,8.0,1640.0,0.0,98122.0,0.0,0.0,0.0,0.0,0.0,17.69885856742563,26.54828785113844,44.24714641856407
11778,293500.0,3.0,2.5,5024.0,2.0,0.0,3.0,7.0,1610.0,0.0,98038.0,0.0,0.0,0.0,0.0,0.0,257.41397001283934,123.11102913657534,380.52499914941467
11779,481000.0,3.0,2.75,14810.0,1.0,0.0,5.0,7.0,1400.0,890.0,98056.0,0.0,0.0,0.0,0.0,0.0,16.286731601503636,8.143365800751818,24.430097402255456
11780,311100.0,4.0,2.25,8078.0,1.0,0.0,4.0,7.0,1380.0,750.0,98055.0,0.0,0.0,0.0,0.0,0.0,3.990237803409203,3.990237803409203,7.980475606818406
11781,375000.0,3.0,1.75,13598.0,1.5,0.0,4.0,7.0,1620.0,520.0,98014.0,0.0,0.0,0.0,0.0,0.0,364.1697540891712,182.0848770445856,546.2546311337568
11782,1080000.0,3.0,3.0,435600.0,1.5,0.0,3.0,10.0,4020.0,0.0,98045.0,0.0,0.0,0.0,0.0,0.0,428.714111112358,75.65543137276906,504.36954248512706
11783,500000.0,5.0,2.5,8400.0,1.0,0.0,3.0,7.0,1330.0,700.0,98052.0,0.0,0.0,0.0,0.0,0.0,77.13147242154055,17.59138844701802,94.72286086855857
11784,553000.0,3.0,1.0,6250.0,1.0,0.0,4.0,7.0,1380.0,0.0,98136.0,0.0,0.0,0.0,0.0,0.0,6.126509104697077,6.126509104697077,12.253018209394154
11785,760000.0,3.0,2.0,1750.0,1.0,0.0,3.0,8.0,1400.0,380.0,98103.0,0.0,0.0,0.0,0.0,0.0,7.368066028186903,29.472264112747613,36.84033014093452
11786,589500.0,4.0,1.5,3200.0,1.0,0.0,4.0,7.0,960.0,480.0,98136.0,0.0,0.0,0.0,0.0,0.0,6.126509104697077,6.126509104697077,12.253018209394154
11787,840000.0,5.0,2.75,20824.0,1.0,0.0,3.0,9.0,1680.0,1110.0,98115.0,0.0,0.0,0.0,0.0,0.0,3.6982479661207934,7.396495932241589,11.094743898362381
11788,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11789,1280000.0,3.0,2.5,46609.0,2.0,0.0,3.0,9.0,3870.0,0.0,98008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11790,260000.0,3.0,2.5,7875.0,1.0,0.0,3.0,7.0,1250.0,600.0,98058.0,0.0,0.0,0.0,0.0,0.0,789.7351246089206,188.0321725259335,977.7672971348541
11791,430000.0,3.0,2.25,1469.0,3.0,0.0,3.0,8.0,1550.0,0.0,98103.0,0.0,0.0,0.0,0.0,0.0,7.368066028186903,29.472264112747613,36.84033014093452
11792,781000.0,3.0,2.5,1896.0,3.0,0.0,3.0,8.0,1920.0,0.0,98103.0,0.0,0.0,0.0,0.0,0.0,7.368066028186903,29.472264112747613,36.84033014093452
11793,280000.0,2.0,1.0,13170.0,1.0,0.0,3.0,6.0,790.0,0.0,98106.0,0.0,0.0,0.0,0.0,0.0,792.1523798094363,279.3580856332796,1071.510465442716
11794,392000.0,5.0,2.25,32481.0,1.5,0.0,3.0,8.0,2240.0,1500.0,98198.0,0.0,0.0,0.0,0.0,0.0,26.59749261713449,37.23648966398829,63.83398228112277
11795,466200.0,3.0,1.5,8856.0,1.0,0.0,4.0,7.0,1340.0,0.0,98008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11796,641000.0,3.0,1.75,3975.0,1.0,0.0,5.0,7.0,940.0,680.0,98117.0,0.0,0.0,0.0,0.0,0.0,8.647461250942321,11.52994833458976,20.177409585532082
11797,350000.0,3.0,1.0,8010.0,1.0,0.0,3.0,7.0,840.0,840.0,98117.0,0.0,0.0,0.0,0.0,0.0,8.647461250942321,11.52994833458976,20.177409585532082
11798,450000.0,3.0,2.0,4364.0,2.0,0.0,3.0,8.0,1610.0,0.0,98029.0,0.0,0.0,0.0,0.0,0.0,33.82359964547456,13.529439858189823,47.353039503664384
11799,185000.0,3.0,1.5,1848.0,2.0,0.0,3.0,8.0,1200.0,0.0,98055.0,0.0,0.0,0.0,0.0,0.0,3.990237803409203,3.990237803409203,7.980475606818406
11800,290000.0,2.0,1.0,12507.0,1.0,0.0,5.0,7.0,1250.0,0.0,98056.0,0.0,0.0,0.0,0.0,0.0,16.286731601503636,8.143365800751818,24.430097402255456
11801,964000.0,3.0,2.5,9475.0,2.0,0.0,3.0,11.0,3630.0,0.0,98074.0,0.0,0.0,0.0,0.0,0.0,34.277996056247986,10.283398816874401,44.56139487312239
11802,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11803,545000.0,3.0,2.5,15693.0,1.0,0.0,4.0,8.0,1850.0,330.0,98075.0,0.0,0.0,0.0,0.0,0.0,20.278386557473773,0.0,20.278386557473773
11804,609950.0,3.0,2.25,10350.0,1.0,0.0,4.0,7.0,1330.0,430.0,98033.0,0.0,0.0,0.0,0.0,0.0,12.75226693861301,5.100906775445204,17.853173714058215
11805,605000.0,4.0,2.0,7626.0,1.0,0.0,5.0,7.0,990.0,830.0,98103.0,0.0,0.0,0.0,0.0,0.0,7.368066028186903,29.472264112747613,36.84033014093452
11806,550000.0,4.0,2.5,9163.0,1.0,0.0,4.0,8.0,1450.0,670.0,98006.0,0.0,0.0,0.0,0.0,0.0,17.938569777820305,10.250611301611604,28.18918107943191
11807,905000.0,4.0,2.75,4268.0,2.0,0.0,3.0,9.0,2730.0,0.0,98199.0,0.0,0.0,0.0,0.0,0.0,0.0,4.630769527850908,4.630769527850908
11808,384200.0,3.0,2.5,7613.0,2.0,0.0,4.0,8.0,2430.0,0.0,98058.0,0.0,0.0,0.0,0.0,0.0,789.7351246089206,188.0321725259335,977.7672971348541
11809,717500.0,3.0,1.0,4000.0,1.5,0.0,3.0,8.0,1890.0,200.0,98199.0,0.0,0.0,0.0,0.0,0.0,0.0,4.630769527850908,4.630769527850908
11810,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11811,365500.0,2.0,1.0,15624.0,1.0,0.0,4.0,6.0,1140.0,0.0,98177.0,0.0,0.0,0.0,0.0,0.0,14.641437777476597,4.880479259158865,19.52191703663546
11812,580000.0,2.0,1.5,5700.0,1.5,0.0,3.0,7.0,1460.0,0.0,98115.0,0.0,0.0,0.0,0.0,0.0,3.6982479661207934,7.396495932241589,11.094743898362381
11813,415000.0,4.0,1.5,14760.0,1.5,0.0,5.0,9.0,2700.0,0.0,98022.0,0.0,0.0,0.0,0.0,0.0,341.67568091801775,113.89189363933924,455.567574557357
11814,272000.0,2.0,1.0,6300.0,1.0,0.0,4.0,6.0,670.0,0.0,98126.0,0.0,0.0,0.0,0.0,0.0,211.4556382241143,99.50853563487732,310.9641738589916
11815,600000.0,3.0,1.75,6360.0,1.0,0.0,4.0,7.0,1040.0,840.0,98115.0,0.0,0.0,0.0,0.0,0.0,3.6982479661207934,7.396495932241589,11.094743898362381
11816,744000.0,4.0,3.0,5352.0,2.5,0.0,3.0,8.0,1980.0,0.0,98136.0,0.0,0.0,0.0,0.0,0.0,6.126509104697077,6.126509104697077,12.253018209394154
11817,830000.0,3.0,3.0,10521.0,1.5,0.0,3.0,9.0,2080.0,0.0,98034.0,0.0,0.0,0.0,0.0,0.0,6.585031591030553,2.1950105303435183,8.780042121374072
11818,322000.0,3.0,3.25,1225.0,3.0,0.0,3.0,7.0,1380.0,0.0,98133.0,0.0,0.0,0.0,0.0,0.0,30.14211343357435,54.25580418043383,84.39791761400818
11819,270000.0,3.0,2.5,19200.0,1.0,0.0,3.0,8.0,1808.0,0.0,98001.0,0.0,0.0,0.0,0.0,0.0,730.8116910345483,270.2624366844745,1001.0741277190227
11820,605000.0,3.0,3.0,2114.0,2.0,0.0,3.0,7.0,1400.0,0.0,98107.0,0.0,0.0,0.0,0.0,0.0,0.0,13.470219499920795,13.470219499920795
11821,510000.0,3.0,1.75,8325.0,1.0,0.0,4.0,7.0,1950.0,0.0,98011.0,0.0,0.0,0.0,0.0,0.0,5.604548965795383,0.0,5.604548965795383
11822,1130000.0,4.0,3.5,4000.0,2.0,0.0,3.0,10.0,2340.0,830.0,98112.0,0.0,0.0,0.0,0.0,0.0,4.1572655303280195,16.629062121312078,20.786327651640097
11823,162000.0,4.0,1.0,16638.0,1.0,0.0,4.0,6.0,1460.0,0.0,98010.0,0.0,0.0,0.0,0.0,0.0,32.06749052325487,16.033745261627434,48.101235784882306
11824,337500.0,3.0,1.75,5850.0,1.0,0.0,4.0,7.0,1050.0,300.0,98198.0,0.0,0.0,0.0,0.0,0.0,26.59749261713449,37.23648966398829,63.83398228112277
11825,312000.0,3.0,2.25,7857.0,1.0,0.0,4.0,7.0,1180.0,290.0,98055.0,0.0,0.0,0.0,0.0,0.0,3.990237803409203,3.990237803409203,7.980475606818406
11826,700000.0,4.0,3.0,199253.0,2.0,0.0,3.0,10.0,3350.0,0.0,98010.0,0.0,0.0,0.0,0.0,0.0,32.06749052325487,16.033745261627434,48.101235784882306
11827,241000.0,3.0,1.0,7538.0,1.0,0.0,3.0,7.0,1020.0,0.0,98032.0,0.0,0.0,0.0,0.0,0.0,131.41235292208776,59.001464577263896,190.41381749935167
11828,265000.0,3.0,2.25,6750.0,1.0,0.0,4.0,7.0,1270.0,570.0,98031.0,0.0,0.0,0.0,0.0,0.0,10.228578033310388,12.785722541637984,23.014300574948372
11829,246000.0,5.0,1.75,10200.0,1.0,0.0,4.0,7.0,2030.0,0.0,98002.0,0.0,0.0,0.0,0.0,0.0,31.29479423046897,14.224906468394988,45.51970069886396
11830,271000.0,4.0,1.75,9112.0,1.0,0.0,3.0,6.0,970.0,520.0,98146.0,0.0,0.0,0.0,0.0,0.0,1633.8459198023832,549.1632423552895,2183.0091621576726
11831,270000.0,2.0,1.0,8398.0,1.0,0.0,3.0,7.0,1260.0,800.0,98168.0,0.0,0.0,0.0,0.0,0.0,647.6296302740069,225.02385458673118,872.6534848607381
11832,395000.0,4.0,2.0,7085.0,1.5,0.0,3.0,7.0,2240.0,0.0,98125.0,0.0,0.0,0.0,0.0,0.0,23.132246335198694,27.758695602238436,50.890941937437134
11833,340000.0,3.0,2.0,5715.0,1.0,0.0,3.0,7.0,1460.0,0.0,98118.0,0.0,0.0,0.0,0.0,0.0,32.61598151293552,59.116466492195634,91.73244800513115
11834,335000.0,2.0,2.25,1246.0,2.0,0.0,3.0,8.0,1420.0,0.0,98106.0,0.0,0.0,0.0,0.0,0.0,792.1523798094363,279.3580856332796,1071.510465442716
11835,435000.0,2.0,1.0,3036.0,1.5,0.0,4.0,6.0,1060.0,0.0,98105.0,0.0,0.0,0.0,0.0,0.0,18.06773913393521,23.488060874115767,41.55580000805098
11836,527950.0,4.0,1.75,3600.0,1.0,0.0,5.0,7.0,880.0,880.0,98103.0,0.0,0.0,0.0,0.0,0.0,7.368066028186903,29.472264112747613,36.84033014093452
11837,667000.0,3.0,1.75,3880.0,1.0,0.0,3.0,8.0,1300.0,0.0,98117.0,0.0,0.0,0.0,0.0,0.0,8.647461250942321,11.52994833458976,20.177409585532082
11838,1150000.0,10.0,5.25,10920.0,1.0,0.0,3.0,9.0,2500.0,2090.0,98004.0,0.0,0.0,0.0,0.0,0.0,5.5140376093757615,8.271056414063642,13.785094023439402
11839,417000.0,3.0,2.5,11211.0,2.0,0.0,3.0,8.0,2040.0,0.0,98055.0,0.0,0.0,0.0,0.0,0.0,3.990237803409203,3.990237803409203,7.980475606818406
11840,451000.0,4.0,1.75,7250.0,1.0,0.0,3.0,6.0,1260.0,0.0,98027.0,0.0,0.0,0.0,0.0,0.0,318.2653854952511,54.65163185271989,372.917017347971
11841,580000.0,2.0,1.0,9780.0,1.0,0.0,3.0,7.0,950.0,700.0,98199.0,0.0,0.0,0.0,0.0,0.0,0.0,4.630769527850908,4.630769527850908
11842,570000.0,4.0,2.25,36446.0,2.0,0.0,4.0,8.0,2380.0,0.0,98077.0,0.0,0.0,0.0,0.0,0.0,477.48017002472,141.75192547608876,619.2320955008088
